ID,Comment,Label
491,Boil,0
492,The gravy that's supposed to have 50 shades just looks like normal 1 colored gravy,0
493,Is it just me or is there a slight tension between them lately?,0
494,yo,0
495,Link tries to hard,0
496,"I want to see Jordan Ramsay on a 
Will it video.",1
497,"Rhett-I wish we had smellevision 
Oh, but you could!!! 
GMM should do an episode with a ScratchnSniff we get off their website and we scratch along 
Throwback to the Rugrats Movie ",1
498,Do will it casserole,1
499,That Oreo stuff doesnt seem that weird to me because chocolate gravy is good,0
500,13:01,0
501,9:14 that had me squealing i did not expect that,0
502,i have an uncle doug that looks like mr. rogers,0
503,"When I first met you, I thought your name was ""Lonk""",0
504,This is the GMM's version of a muk bang,0
505,pizza gravy is violently american,0
506,Is it an American thing to make gravy with butter in it?,0
507,Will it Groovy..,0
508,"Catfish gravy.
Cheetos gravy.",0
509,Is link ok?  Something seems off...synthetic even maybe?,0
510,Pasty and tasty,0
511,I nearly threw up watching the last one,0
512,"Sooooo, Gravy is great on everything.",0
513,Dresssing vs stuffing? Go,0
514,Jow do they not get fat,0
515,I swear I gagged three times but got through the video. Link way to go.. Idk how you did that. You're the man!,0
516,Stan,0
517,How tf you make Thanksgiving food and gravy sound so disgusting??,0
518,Link and Rhett should have invited Yung Gravy to the show!!!,1
519,Diabetes in one word: this.,0
520,Link does cocaine,0
521,I call shins you did not eat the gravy redo,0
522,Anyone else wondering where the girl chef went ? The one that was supposed to be Josh's partner ?,0
523,the hag fish gravy looks like a bodily fluid uhhh.......,0
524,"now i want a ""will it biscuit?"" episode, and use these various gravies on em",1
525,Uncle Doug is a recovering alcoholic. Might not be such a good idea to spike the gravy...,0
526,I'm surprised that the pizza gravy went well. From its appearance it reminds me of someone eating pepperoni pizza and throwing it back up! Eww!,0
527,so you made an italian sauce,0
528,I love how the show has evolved from Link being the sissy eating the foods to Link being the tougher of the two.,0
529,I need to know where Rhett got his sweater.,0
530,MORE HAGFISH PLEASE!!!!,1
531,Why? Why?...how?,0
532,Please please do WILL IT TOILET PAPER please,1
533,"There was an amazing lack of reaction to Link's candy explosion.  I'm dying laughing, and everyone just moved along.",0
534,I really wish my two favorite people were vegetarian but oh well.,0
535,Will it Rootbear float?,0
536,Will it Funnelcake?,0
537,Chocolate gravy is a real thing here in SC. Pour over biscuits.,0
538,Will it sunflower seed?,0
539,"Bruh, does everyone have an Uncle Doug?",0
540,This show has recently transitioned from G rated to a firm PG.,0
541,"Never before have I actually felt my stomach churn watching you eat gross crap, but that hagfish slime...oh my god, I was genuinely concerned I might see me lunch again. They showed a hagfish producing its mucus on an old episode of QI (British Quiz Show hosted by Stephen Fry) and I could not stop picturing that...urgh! Hats off to Link for ""sliding"" it",0
542,"Hey 
Hey
Hey
Hey
Hey
Tayo
Hey
Tayo
Dia bus kecil ramah
Melajuuu
Melamban
.....",0
543,There should have a slo mo of the projectile vomit hahaha,1
544,Im sorry but that really looks like male ejaculation,0
545,13:13  LINK'S FACE XD,0
546,Oreo gravy.... put that on top of ice cream!!!!,1
547,"Fifty shades of... Bill Cosby, is it too soon? I'm sorry lol",0
548,"Are pepperoni hot pockets, pizza gravy in a biscuit?",0
549,You guys are the best people ever so please accept my idea ' Will it popcorn',1
550,I want you boys to get into the great outdoors with MRE and other freeze dried food. Does it INSTA?!? CAMPFIRE EDITION.,1
551,The slime looks like something else. I couldnt get that down,0
552,that oreo gravy would be SOOO nice on cake,0
553,"since when is gravy white sheesh, cream sauce or garlic sauce is white, gravy is brown",0
554,Why do I feel like Rhett and Link hate each other,0
555,"Plates looking good, to a hungry man at 12:51 in the morning lol",0
556,14:17,0
557,Wheres the WILL IT GRAVY?! Intro before all the new items,0
558,"You should do ""Will it slushie?""",1
559,"Drink it..
And..
SINK IT!",0
560,Will it car?,0
561,Will it house?,0
562,Rhett is so relaxed this episode,0
563,Anyone else want recipes for some of these?,0
564,I love the Age Old Question!!!,0
565,13:22 josh like OH MY YES!,0
566,the biscuit looks like a donut,0
567,What's the recipe for the pizza gravy? I'd love to try it!,0
568,This is the only will it episode that has made me gag just watching these two,0
569,If you ever wanna know what I'm like just look at Rhett 13:11,0
570,I DEMAND THE RECIPE FOR THAT OREO GRAVY,0
571,I have watched Rhett and Link eat some nasty things. But this one HURT me. I could barely watch,0
572,"'Gravy my biscuit''
''Oh yeah''
why did that sound wrong when link said it?",0
573,Well what's the difference between Stuffing or dressing?,0
574,Pizza gravy +paste = Italy,0
575,How about you guys do a will it pudding??,1
576,I watched Rhett Spit the potatoes out so many times made my day thanks Rhett,0
577,Myth and ninja,0
578,Just me or did anyone smell their screen and feel like an idiot,0
579,First downvote ever... Entirely due to Link's take on accents @2:00 ish :D,0
580,"Completely unrelated, but I'm loving Rhett's sweater.",0
581,Do like a will it stuffing for a turkey,0
582,Can I have a like?.. it just takes a sec theres a reason why. My grandpa cant come to where I live :(,0
583,Will it ramen,0
584,"Will it become bread
Make items into bread like fruit cake",0
585,Im glad Ive been here since chia Lincoln,0
586,"Dink it
Sink it
Snort it",0
587,"They should make a Good mythical cookbook, Like if you agree",1
588,Isnt this supposed to be family friendly,0
589,I would like some gravy on my... Thing.,1
590,Do will it soda pls,1
591,New video idea:Will it juul?,1
592,"You let us down Rhett. You threw up the fish, and Link swallowed it....",0
593,HE'S THE HAGFISH KING!!!,0
594,whattt??? Where is the liver-pig's blood-gravy?! LOL!,0
595,So when is there going to be a GMM/Josh cookbook with all the good things you all make?,0
596,I have never gagged while watching this show.... Until now... That slime was... Omg just thinking about it... Omg... I had to stop eating dinner I lost my appetite... Damn..,0
597,penis poopy butt,0
598,Thanksgiving pizza gravyed and put on Thanksgiving dinner ???,0
599,"My grandma didnt reduce her choice of alchohol enough, she loves adding booze to her cooking and I mean not just wines, everyone was feeling a bit buzzed after Thanksgiving last year. She put it on the mac and cheese, vegetables, Turkey, gravy, ham, everything but the salad but you know she added some to the dressing. For a person who doesnt drink much it was quite the struggle to eat.",0
600,Will it mug,0
601,11:57 (   ),0
602,I'm just gonna dunk it in the boat,0
603,Do a will it stuffing,1
604,Is Link ok?,0
605,Is Link ok?,0
606,Is Link ok?,0
607,Are we going to ignore Link saying he wanted to kill his kids?,0
608,I was eating some empanadas,0
609,No Oreos anymore?,0
610,Do you think they're still friends outside of work :(,0
611,For the ros gravy I said I would put it on my stuffing and then Rhett but it on his stuffing,0
612,"No. I live in Oregon, that story lives on in my nightmares. You are eating... nooooo",0
613,Why are there marshmallows with the sweet potatoes?,0
614,Dang i was hoping to see blood gravy on that menu,1
615,"16 For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life. (John 3:16)",0
616,"13:23 Right before link gagged, you hear josh say ""OMG"" so surprised that link did it",0
617,Not to shit on your parade guys but Thanksgiving is based on the raping and killing of my ancestors. So its nothing but wrongness,0
618,can you make wii it pot pie,1
619,Pizza gravy?  Quite interesting,0
620,I had never gagged in the many years I've watched Rhett and Link eat gross stuff. Hagfish gravy broke that streak.,0
621,ayo when did Link become so... pervy? XD,0
622,Can we get more exact recipes?,1
623,Push it to the 'LIMICKS',0
624,Will it stuffing/dressing?!,0
625,"THE SLIME MADE ME GAG, I swear this is the only youtube channel that has me make any kind of disgusting reaction",0
626,I  love  you  family  and  friends  Hello  friends  GoodMythicalMorning  hello  friends  RhettandLink  hello  friends  Rhett  Hello  friends  Link  Happy  Smile,0
627,I'll take that Oreo gravy on my pancakes/waffles...thank you,0
628,why you changed name,0
629,"god never again link pls
no edible undies",0
630,"I love how they have to clarify ""dressin."" Like us southerners call food weird names.",0
631,Gravy is just warm pudding.,0
632,wait...they live in NORTH CAROLINA!!! how did i not know that,0
633,,0
634,I feel like every other good related episode becomes more and more like ASMR..,0
635,freshhh,0
636,Josh needs his own cooking channel,0
637,Will it pie??,0
638,Close your eyes at 4:08 and imagine.,0
639,Now i want crawfish,0
640,Somebody please take the clip off Rett spitting the thing out and make it show motion !!!!,1
641,"Best watched with morning coffee. 
I havent laughed like this in forever. probably rewound 10 times when link did the kiss tongue & when link lost all his beads on his candy thong. THIS IS WHY I WATCH GMM. love you guys & always making my morning!",0
642,Link has my respect,0
643,The fifty shades of gravy got me. I couldnt handle it. I screamed.,0
644,These guys are getting a little less family friendly,0
645,The Gravy Boys are back,0
646,Please start calling all meat on the show Good Mythical Meat-flesh,1
647,That last one had me laughing so hard I woke my husband up!,0
648,Can I get that pizza gravy recipe,0
649,The got me off guard with the 50 shades of gravy lol!!,0
650,Will it mozzarella stick?,0
651,your a champion link!,0
652,"Can we get more cooking segments with Josh?? Either a segment of the show that shows how he made the foods, or give him his own cooking episodes lol You could call it Good Mythical Meals",1
653,Lmfao theyve officially given up on being family friendly,0
655,Why would anyone wanna make gravy out of that,0
656,"Will it dumpling, please",0
657,Oh man this episode had me rolling,0
658,Playback 13:18 at 0.25 speed  you're welcome,0
659,I literally dry heaved at the grayvomit,0
660,You should do a Will it Hummus? Replace chickpeas or mix things in with chickpeas to make flavors and dip pita chips or pretzels in it!,1
661,I'm thankful that all of you guys are live! Juice and drippings year around haha,0
